gene,k562_de,k562_ad,is_control
COX5A,157,164,False
GNPAT,157,200,False
MCMBP,157,177,False
MICOS10,157,206,False
TFB1M,157,169,False
UGCG,157,185,False
LAMTOR3,156,207,False
PCBP2,156,166,False
WDR44,156,237,False
TAZ,155,192,False
MARS2,154,171,False
ZNF787,153,177,False
CUL2,153,160,False
NGLY1,153,203,False
SNTB2,153,159,False
MRPS7,152,163,False
ZBTB14,152,383,False
CTU1,151,184,False
GFOD2,151,185,False
OPA1,151,173,False
RPS14,151,246,False
TYK2,151,184,False
VPS35,151,255,False
MCM7,150,187,False
RBM19,150,209,False
SYF2,150,185,False
ZNF706,149,219,False
MVK,149,170,False
RPIA,149,152,False
RPL7L1,149,235,False
TADA2B,149,252,False
ECD,148,182,False
LIN54,148,159,False
MED31,148,198,False
MRPL15,148,178,False
NOM1,148,210,False
PSMG1,148,148,False
DTYMK,147,179,False
ELAVL1,147,156,False
NCDN,147,151,False
HNRNPDL,145,174,False
PGAM5,145,172,False
EXOC1,144,173,False
ABCB7,143,225,False
ELP3,143,166,False
SPHK2,143,197,False
UBE3D,143,188,False
ZNHIT3,142,180,False
C5orf30,142,188,False
SNAPC1,142,188,False
SPC25,142,490,False
THAP11,142,177,False
ADNP,141,162,False
ADO,141,159,False
DAXX,141,137,False
GEMIN8,140,142,False
AC118549.1,139,142,False
CALR,139,148,False
PYURF,139,179,False
ETF1,138,249,False
HSCB,138,212,False
RAE1,138,244,False
WAC,138,154,False
TBPL1,137,142,False
DR1,136,162,False
PDCD2,136,173,False
WDFY3,136,187,False
GPN2,135,284,False
NAA10,135,156,False
COTL1,134,180,False
DESI1,134,139,False
DNASE1L1,134,188,False
MNT,133,196,False
NDUFB1,133,152,False
ANP32B,132,161,False
POLG,132,138,False
B4GALT3,132,408,False
SEC61B,132,155,False
DNTTIP1,131,138,False
AKIRIN2,131,140,False
AP2M1,131,248,False
TTF1,131,200,False
ACTR5,130,167,False
DCPS,130,162,False
DOLK,130,152,False
NGRN,130,146,False
POLD2,130,161,False
POLR3B,130,211,False
KARS,129,277,False
TLK2,129,151,False
HSD17B10,128,153,False
MAP2K7,128,192,False
SPG7,128,155,False
C1D,127,137,False
CEBPG,127,183,False
COPS2,127,159,False
GTPBP4,127,157,False
ING5,127,146,False
INTS6,127,159,False
MPG,127,154,False
ASPH,127,143,False
NUP43,127,163,False
RNPC3,127,250,False
UTP3,127,235,False
MRPL54,126,138,False
NPC1,126,142,False
SLC39A7,126,166,False
CHCHD3,125,132,False
DMRTC2,125,204,False
KLF16,125,155,False
ASB6,125,160,False
NSA2,125,143,False
VPS41,125,178,False
FYN,124,168,False
MIS12,124,293,False
MTIF2,124,136,False
ATP6V1A,124,163,False
TIPIN,124,137,False
FDX2,123,126,False
TMED10,123,131,False
COG6,122,159,False
COMTD1,122,121,False
FJX1,122,129,False
MBIP,122,142,False
BUB1B,122,268,False
KIN,121,199,False
MAST1,121,161,False
NAT10,121,226,False
COX6B1,120,140,False
MLLT1,120,191,False
NGDN,120,182,False
THOC7,120,210,False
DCTN2,119,228,False
PRSS50,119,162,False
TAL1,119,201,False
UBA5,119,137,False
YAE1,119,187,False
DDX54,118,187,False
FAM83H,118,131,False
MRPS25,118,151,False
MTRF1L,118,124,False
MXRA8,118,138,False
PRPF39,118,218,False
SMARCA5,118,138,False
UBQLN4,118,137,False
CD99,117,125,False
KDM6A,117,123,False
MTF1,117,120,False
ATXN7,117,189,False
CIAO1,116,129,False
DUT,116,142,False
HNRNPK,116,146,False
ATP5MD,116,172,False
EIF4E2,115,142,False
PAICS,115,158,False
RAD51C,115,139,False
TBC1D4,115,164,False
THOC6,115,116,False
UQCC2,115,134,False
ZBTB8OS,114,155,False
C18orf21,114,150,False
ZNF560,114,152,False
ZNF704,114,160,False
FERMT2,114,137,False
GLRX3,114,130,False
GTF2F2,114,257,False
LTBP4,114,119,False
MRPS10,114,148,False
RELL2,114,141,False
CCAR1,113,131,False
GEMIN6,113,134,False
NIPBL,113,276,False
PSMD12,113,243,False
SLC35A3,113,199,False
SNRPC,113,214,False
SON,113,168,False
NEPRO,112,204,False
CCT3,112,260,False
GCSH,112,133,False
H2AFZ,112,115,False
IST1,112,125,False
LIN37,112,151,False
ARL6IP6,112,118,False
PAPOLA,112,444,False
PHF23,112,124,False
RABGGTB,112,179,False
RPP38,112,142,False
SACS,112,175,False
SKA3,112,136,False
CCDC125,111,142,False
CNOT6,111,140,False
IER3IP1,111,135,False
MRPL32,111,135,False
NOL10,111,151,False
BANP,111,133,False
SPATA22,111,157,False
STARD7,111,117,False
CCDC78,110,162,False
EXOC5,110,127,False
HCCS,110,118,False
ARRB2,110,145,False
SCAF8,110,121,False
THRAP3,110,114,False
DNAAF3,109,154,False
HPS5,109,191,False
LAMTOR4,109,137,False
ARRDC4,109,112,False
SPEN,109,113,False
TMED2,109,119,False
MOSMO,109,156,False
ZMYM4,108,130,False
CERK,108,112,False
CLASRP,108,116,False
FAM122A,108,105,False
FAM32A,108,173,False
FOXK1,108,202,False
HSPA14,108,118,False
LIMD2,108,114,False
RPS17,108,169,False
ZNF414,107,124,False
CLK3,107,142,False
AHCTF1,107,129,False
GYG1,107,126,False
MCEE,107,169,False
PPARGC1B,107,117,False
RBM10,107,137,False
TNFSF10,107,147,False
DHPS,106,133,False
HAUS4,106,273,False
IDH3B,106,138,False
KIAA0586,106,108,False
NUP153,106,128,False
ASXL1,106,113,False
TSEN15,106,120,False
CPSF4,105,166,False
MYSM1,105,113,False
RPS20,105,195,False
ETS1,104,124,False
PRXL2A,104,119,False
MTCP1,104,113,False
VPS28,104,233,False
ZNF281,103,114,False
PPIL4,103,153,False
ALKBH8,102,116,False
PYGB,102,118,False
RNASEH1,102,104,False
THAP1,102,121,False
TXN,102,137,False
ZBTB39,102,112,False
CCDC9,101,129,False
AP3M2,101,137,False
ING3,101,109,False
ORC4,101,107,False
PARN,101,115,False
SERPINB1,101,132,False
FLVCR1,100,152,False
GADD45GIP1,100,152,False
KLHL17,100,114,False
MRPL1,100,107,False
MSL3,100,115,False
NOL9,100,126,False
PARP1,100,110,False
RBFA,100,113,False
SRA1,100,109,False
CRLF3,99,184,False
RBM18,99,112,False
SPATA5,99,103,False
SS18L2,99,106,False
TSC1,99,124,False
MICOS13,98,120,False
MED4,98,312,False
NFKBIE,98,176,False
ATP5MG,98,131,False
ACTB,97,115,False
CENPK,97,186,False
EHMT1,97,130,False
PBRM1,97,98,False
RPL36A,97,118,False
RRP36,97,142,False
CSNK2A2,96,112,False
CUL3,96,112,False
PSMD2,96,480,False
SCYL1,96,119,False
SF3A2,96,217,False
TMEM258,96,144,False
TRIM24,96,149,False
DUSP12,95,160,False
MAPRE3,95,177,False
PRKRA,95,122,False
RPL18A,95,151,False
C16orf87,95,112,False
DCAF13,94,175,False
ARID2,94,96,False
MRPL34,94,122,False
NECAB3,94,130,False
NR2E1,94,236,False
BEND6,94,101,False
USP21,94,106,False
DCTN3,93,155,False
GNL3,93,167,False
KCMF1,93,109,False
SCAP,93,101,False
TIMELESS,93,98,False
UBA1,93,138,False
UMPS,93,147,False
CNDP2,92,117,False
AKT2,92,146,False
PDE8A,92,159,False
RBBP8,92,107,False
RPS16,92,223,False
UBE2D3,92,92,False
SALL3,91,105,False
SETD2,91,122,False
DYNLL1,90,95,False
KIF18B,90,114,False
NCKAP1,90,213,False
PATL1,90,99,False
POLR3C,90,120,False
WRAP53,90,95,False
C5orf22,89,114,False
CCNE1,89,99,False
DPF2,89,108,False
EGR1,89,101,False
EIF4ENIF1,89,102,False
IBA57,89,100,False
LRP5,89,107,False
MXD4,89,104,False
SLC35F6,89,103,False
DIPK1B,88,103,False
HNRNPA2B1,88,105,False
MAT2A,88,109,False
MBD5,88,105,False
PSME1,88,116,False
SDE2,88,125,False
ZNF335,87,107,False
ZNF396,87,112,False
NAMPT,87,110,False
NUDCD1,87,105,False
ATXN1L,87,113,False
SAFB2,87,115,False
SNAPC4,87,99,False
UBA6,87,112,False
COX10,86,105,False
HMGXB3,86,87,False
MRPL58,86,96,False
NHLRC2,86,96,False
SIPA1,86,91,False
TRABD,86,133,False
USP22,86,100,False
USP37,86,106,False
VPS37A,86,106,False
CCNG1,85,89,False
NDUFS2,85,94,False
PIKFYVE,85,106,False
PPCS,85,100,False
RCC1,85,105,False
FCGRT,84,99,False
PRPF19,84,118,False
SUMO1,84,103,False
ZNF622,83,87,False
CCNF,83,178,False
FZD5,83,93,False
INO80D,83,110,False
NDUFA9,83,85,False
POLA2,83,118,False
SMARCE1,83,89,False
STK24,83,165,False
TTI2,83,92,False
COQ10B,82,87,False
HDAC6,82,96,False
ARFGEF1,82,100,False
PPP1CC,82,101,False
SAP130,82,99,False
PKM,81,107,False
PPP3CB,81,96,False
PRKCI,81,102,False
SLC7A1,81,153,False
DOCK6,80,131,False
EIF4H,80,92,False
EPC2,80,69,False
ITPK1,80,98,False
MIS18A,80,224,False
PACS2,80,100,False
PRCC,80,91,False
ACP5,80,89,False
DSN1,79,218,False
ARIH1,79,112,False
NPRL2,79,85,False
NUP214,79,90,False
ATAD5,79,97,False
PARP12,79,86,False
RMDN3,79,85,False
SPRY4,79,97,False
TERF2IP,79,104,False
YBEY,79,88,False
ZNF219,78,90,False
ZNF496,78,104,False
CNBP,78,88,False
CREBBP,78,98,False
FOXI3,78,136,False
GALNT6,78,80,False
GNB1L,78,79,False
IKZF2,78,87,False
KDM5C,78,136,False
PDIA6,78,98,False
RPL15,78,198,False
SOX3,78,114,False
ACTR10,77,181,False
MTRES1,77,81,False
FAM118B,77,81,False
GTF3C1,77,102,False
HIGD1A,77,117,False
LPIN1,77,84,False
ARID1A,77,83,False
NXT1,77,90,False
TICRR,77,99,False
ZRSR2,76,87,False
DHRSX,76,223,False
GTF2H2,76,94,False
LUC7L,76,100,False
RNASEH2C,76,94,False
TIMM17B,76,87,False
C12orf60,76,149,False
VPS26A,76,107,False
HIF1AN,75,127,False
MAGOH,75,85,False
METTL1,75,97,False
MYCL,75,88,False
NUP85,75,110,False
SDHA,75,83,False
BCCIP,75,106,False
SLC12A5,75,78,False
SMG7,75,88,False
SYNCRIP,75,111,False
TTK,75,287,False
CCDC115,74,82,False
CD2BP2,74,89,False
CHST12,74,96,False
JAZF1,74,78,False
MAN1A2,74,91,False
MEAF6,74,78,False
MRPL52,74,85,False
NOL7,74,95,False
PDLIM5,74,88,False
SNAPC5,74,87,False
UBE2L3,74,92,False
ZNF462,73,75,False
HIST2H2AB,73,86,False
MED13L,73,113,False
NONO,73,81,False
PIBF1,73,95,False
PQBP1,73,103,False
RANBP1,73,112,False
RARA,73,126,False
ZC3H8,72,214,False
DNAJC24,72,78,False
FIGLA,72,83,False
MIS18BP1,72,144,False
NSUN4,72,76,False
POLR2E,72,98,False
SCAF4,72,81,False
ZNF561,71,222,False
CCNJ,71,131,False
COPE,71,93,False
AMBRA1,71,83,False
MED15,71,158,False
RPL18,71,193,False
SOD2,71,84,False
ZC3H18,70,88,False
EIF3G,70,85,False
KATNBL1,70,75,False
NSD1,70,122,False
PDHA1,70,85,False
PRDM13,70,83,False
RPP21,70,118,False
SIN3B,70,74,False
CAMTA2,69,77,False
CCDC130,69,70,False
ADSS,69,86,False
PDLIM2,69,91,False
SLC27A4,69,92,False
SYNJ2,69,82,False
NDUFAF8,68,122,False
CERS6,68,87,False
EIF3L,68,85,False
FLI1,68,73,False
HUS1,68,72,False
MRPS18B,68,77,False
NAA35,68,82,False
PTPN2,68,74,False
PWP1,68,78,False
RPL28,68,101,False
TNIP1,68,75,False
CDKN2AIP,67,95,False
COQ2,67,78,False
MCRIP1,67,80,False
GPALPP1,67,88,False
AACS,67,97,False
NOMO3,67,69,False
PCID2,67,73,False
ATP6AP2,67,95,False
PRPF8,67,126,False
PXN,67,111,False
RECQL4,67,85,False
TMEM106B,67,76,False
TRIAP1,67,79,False
ATP5MPL,67,79,False
ZNF687,66,75,False
COX5B,66,87,False
HIPK3,66,75,False
LTO1,66,108,False
SEC14L1,66,71,False
YME1L1,66,96,False
CDC123,65,102,False
E2F8,65,99,False
FAM122B,65,179,False
PTCD3,65,124,False
RPL22L1,65,79,False
SNRNP70,65,207,False
ZNF559,64,67,False
CBL,64,79,False
ELP2,64,71,False
LARS2,64,62,False
MAFA,64,78,False
MCRS1,64,74,False
PPP2CA,64,82,False
PTMA,64,80,False
RHEB,64,81,False
SKIL,64,66,False
SLC39A6,64,73,False
CCNL1,63,73,False
CDK13,63,76,False
ECI2,63,81,False
ELL,63,91,False
FAM20B,63,81,False
AMMECR1,63,67,False
LUC7L2,63,67,False
MIPEP,63,63,False
MRPS15,63,73,False
NDUFS5,63,69,False
THAP2,63,69,False
TONSL,63,78,False
TRNAU1AP,63,152,False
HSF4,62,72,False
MUTYH,62,90,False
NFIC,62,75,False
ORC1,62,92,False
RNF11,62,70,False
TBCE,62,259,False
HECTD4,61,79,False
HIST2H3A,61,55,False
LAMTOR1,61,76,False
LARP7,61,65,False
MRPS16,61,75,False
MTMR1,61,86,False
PA2G4,61,62,False
SCO1,61,66,False
STARD10,61,76,False
TLE3,61,71,False
XPR1,61,65,False
AFG3L2,60,128,False
PCYT1A,60,71,False
ATP6V1G1,60,77,False
SH3GL1,60,65,False
TBX10,60,75,False
UBE2E1,60,68,False
C16orf72,60,70,False
ZNF786,59,64,False
CHCHD1,59,65,False
AHCYL1,59,74,False
DDX39B,59,88,False
ALG11,59,81,False
COA8,59,66,False
POLE4,59,72,False
PSMD11,59,81,False
RBM7,59,71,False
C14orf178,59,97,False
DCAF11,58,62,False
DFFA,58,69,False
LYL1,58,71,False
MAPK1,58,77,False
NECAP2,58,67,False
NUP88,58,105,False
SIGLEC14,58,65,False
CLUH,57,60,False
EIF3I,57,88,False
FAM210A,57,90,False
ANXA7,57,64,False
KPNA6,57,67,False
LTN1,57,62,False
MGRN1,57,64,False
MYCN,57,70,False
OXCT1,57,64,False
PAK1,57,66,False
PAN2,57,66,False
ATP5F1D,57,91,False
SOX1,57,70,False
BOLA2,57,55,False
TNPO1,57,56,False
UBL5,57,161,False
CNOT4,56,64,False
CS,56,64,False
CYC1,56,62,False
EIF3C,56,77,False
GIGYF2,56,71,False
HOXD3,56,83,False
MED13,56,84,False
PDPK1,56,61,False
PHF1,56,64,False
RBM39,56,69,False
SLC30A9,56,60,False
SLC38A1,56,76,False
SRM,56,68,False
TRMT2B,56,56,False
ZNF358,55,70,False
DNAJC21,55,68,False
FLCN,55,75,False
GLMN,55,64,False
KDM8,55,54,False
NCKIPSD,55,109,False
RAI14,55,61,False
REST,55,69,False
RIC8A,55,71,False
SMG9,55,58,False
TIA1,55,72,False
UBE2N,55,61,False
WDR55,55,94,False
ZNF317,54,62,False
CHMP3,54,162,False
ADRM1,54,70,False
CMTM3,54,55,False
DBF4,54,66,False
DGKD,54,65,False
GARS,54,70,False
GLIS1,54,80,False
LENG8,54,60,False
MAT2B,54,60,False
MRPS12,54,68,False
NR2C2AP,54,57,False
ATF7IP2,54,52,False
PSMC4,54,163,False
BCAP31,54,60,False
AGPAT4,53,79,False
EIF1,53,61,False
EMC7,53,76,False
GLRX5,53,69,False
GNG5,53,63,False
KPNA4,53,75,False
MZT2B,53,51,False
NDUFB11,53,56,False
PLEKHA5,53,63,False
PRPF38B,53,76,False
RASSF1,53,90,False
RRP15,53,77,False
TADA2A,53,56,False
UBAP2L,53,66,False
CTPS2,52,62,False
DDA1,52,76,False
AP3S1,52,59,False
MGAT4B,52,69,False
NAP1L4,52,81,False
ATF4,52,62,False
POLR3K,52,68,False
RSRC2,52,82,False
SEC22B,52,96,False
ACIN1,52,55,False
BMS1,52,105,False
ZFP91,51,69,False
CARM1,51,74,False
MYC,51,67,False
PSMB6,51,87,False
SLC31A1,51,58,False
SMUG1,51,61,False
RAB5IF,50,66,False
CDC7,50,56,False
CDR2L,50,114,False
DIS3L2,50,51,False
ALAS1,50,69,False
FAM50A,50,148,False
FTSJ3,50,111,False
MIIP,50,81,False
PDLIM4,50,55,False
SGK3,50,50,False
UBN1,50,51,False
VPS4A,50,57,False
CPSF1,49,77,False
EIF1AD,49,53,False
TASOR2,49,56,False
FLII,49,56,False
HIC2,49,56,False
HOMER3,49,56,False
LIME1,49,120,False
MICA,49,58,False
MRPL28,49,63,False
NR2F2,49,84,False
RAP1A,49,51,False
SLC39A10,49,65,False
ST20-MTHFS,49,89,False
TOR1B,49,65,False
TUT1,49,118,False
CRAT,48,69,False
DNM1L,48,78,False
SLIRP,48,55,False
HIKESHI,48,54,False
USP42,48,55,False
CSTF1,47,73,False
DCAF7,47,54,False
DMBX1,47,50,False
EXOSC1,47,53,False
GFI1B,47,79,False
GPBP1L1,47,45,False
AP2B1,47,51,False
RIF1,47,69,False
RNF146,47,70,False
SEPHS1,47,61,False
SNRNP48,47,75,False
TMEM131,47,50,False
TMEM259,47,63,False
YARS,47,77,False
CLASP1,46,65,False
DHX9,46,53,False
EP300,46,57,False
FOXRED2,46,87,False
GON4L,46,49,False
HDAC1,46,48,False
NCOR1,46,45,False
PCGF1,46,48,False
POLE2,46,59,False
THAP12,46,59,False
PRMT3,46,54,False
RICTOR,46,58,False
RMI1,46,75,False
SLC2A11,46,63,False
SLC35B2,46,53,False
TRIOBP,46,58,False
ULK3,46,50,False
VPS51,46,141,False
NSD2,46,56,False
ZBTB5,45,56,False
ZCCHC8,45,56,False
CDAN1,45,97,False
CWC15,45,140,False
E2F5,45,74,False
GBA2,45,61,False
MTIF3,45,55,False
NDUFB9,45,55,False
PSMB1,45,105,False
SOS1,45,47,False
WIZ,45,61,False
ALAD,44,51,False
ELAC2,44,56,False
NOP53,44,78,False
GOLT1B,44,100,False
KIF15,44,103,False
NAB1,44,58,False
PPP1CB,44,74,False
PSMC3,44,63,False
ATRX,44,65,False
RBM27,44,50,False
SLC16A5,44,52,False
SMARCD1,44,49,False
SOCS3,44,192,False
STYXL1,44,48,False
TRAPPC6A,44,45,False
TSFM,44,56,False
FBXW11,43,62,False
FOXN2,43,49,False
GOLGA5,43,46,False
HSPB11,43,58,False
INSIG1,43,48,False
LRSAM1,43,118,False
METAP1,43,42,False
PRPF4,43,88,False
SFXN4,43,40,False
TMEM50A,43,48,False
UHRF1BP1,43,77,False
CNIH4,42,64,False
HIRIP3,42,57,False
MAPKAP1,42,59,False
MED25,42,48,False
MSH3,42,60,False
NPC2,42,46,False
PTP4A1,42,48,False
RBM26,42,54,False
RPN1,42,67,False
SEL1L,42,45,False
SMG8,42,63,False
STAMBP,42,50,False
VPS53,42,62,False
CDK2,41,55,False
CDS2,41,84,False
DYNC1H1,41,114,False
EDC4,41,52,False
NPAT,41,73,False
PDAP1,41,60,False
POTEI,41,47,False
ATP5PF,41,41,False
ATP6V1C1,41,52,False
TBX4,41,49,False
TSPYL5,41,51,False
URM1,41,55,False
ZNF326,40,57,False
SMIM29,40,74,False
CEP350,40,72,False
COG8,40,70,False
ABCC1,40,42,False
GABARAPL1,40,51,False
NPEPPS,40,47,False
PARS2,40,43,False
PPP1R15B,40,54,False
RBM6,40,43,False
RPUSD3,40,50,False
SH3GLB2,40,53,False
THEMIS2,40,44,False
USP7,40,43,False
ZNF324,39,75,False
ZNF557,39,41,False
CDC14B,39,56,False
CEBPB,39,42,False
CLDN15,39,53,False
COPRS,39,50,False
EDC3,39,45,False
ETHE1,39,51,False
FAM120A,39,44,False
FAM204A,39,46,False
MCTS1,39,62,False
PGM2,39,278,False
ATP5PB,39,46,False
RAB2B,39,52,False
RPRD2,39,57,False
TBX5,39,44,False
TCF3,39,43,False
VPS39,39,56,False
DDX27,38,62,False
FTSJ1,38,42,False
IMMT,38,44,False
INTS12,38,42,False
N4BP1,38,47,False
PLOD3,38,51,False
POLR3D,38,54,False
PPIL2,38,39,False
PUF60,38,78,False
SENP5,38,119,False
ZMYM3,37,45,False
CHRNB1,37,71,False
DES,37,42,False
E2F1,37,65,False
EZH2,37,43,False
FOXN1,37,41,False
ARF3,37,41,False
PCGF3,37,46,False
PDCD5,37,47,False
RPF2,37,54,False
RTEL1,37,52,False
SNRPF,37,149,False
SOGA1,37,42,False
TMEM115,37,50,False
BRI3,37,60,False
TRIM33,37,50,False
VPS13C,37,40,False
CDC73,36,141,False
CRIPT,36,34,False
EIF4A1,36,51,False
HDAC3,36,45,False
HNRNPUL1,36,47,False
MFAP1,36,102,False
MFN2,36,56,False
PAXIP1,36,44,False
PDLIM1,36,45,False
PEX1,36,52,False
PSMA2,36,50,False
REEP3,36,38,False
RPL13A,36,73,False
RPL35,36,91,False
SESN2,36,38,False
ACBD6,36,39,False
SOX11,36,47,False
SRSF8,36,67,False
CARS2,35,45,False
CCDC93,35,40,False
EMC1,35,43,False
FOSL1,35,43,False
MRM2,35,37,False
FXN,35,49,False
GABRG3,35,37,False
GDI1,35,41,False
HEBP1,35,73,False
HOXC5,35,45,False
MAFK,35,48,False
NUP188,35,60,False
PLEKHA8,35,50,False
POGK,35,36,False
RBMX,35,57,False
SEC31A,35,42,False
SMS,35,45,False
SNAPC2,35,51,False
SRCAP,35,44,False
STIL,35,67,False
STRN,35,40,False
TK1,35,48,False
TMED4,35,54,False
AGO1,34,39,False
KCNIP3,34,38,False
MCU,34,56,False
PDE3B,34,35,False
PSMA3,34,96,False
SEC63,34,38,False
SSX2IP,34,86,False
SUZ12,34,35,False
TOM1L1,34,70,False
WT1,34,43,False
CBLN1,33,41,False
CCDC137,33,38,False
CHD8,33,35,False
DAZAP1,33,40,False
DCP1A,33,35,False
EML3,33,53,False
ESRRA,33,34,False
GLUL,33,75,False
LCOR,33,42,False
ARMC8,33,38,False
MSANTD4,33,52,False
PLD3,33,45,False
DMAC2,33,37,False
RPS6KB1,33,38,False
SMNDC1,33,63,False
SP5,33,46,False
TFRC,33,58,False
TIPRL,33,35,False
TTC8,33,33,False
UBFD1,33,37,False
UXS1,33,31,False
ZGPAT,32,48,False
TRIR,32,32,False
CCDC50,32,33,False
EIF5B,32,51,False
EMC8,32,34,False
HSBP1,32,39,False
NDUFB2,32,35,False
NSL1,32,79,False
OTUD7B,32,38,False
PYROXD1,32,41,False
RCN1,32,38,False
SGO2,32,40,False
BRD1,32,47,False
TIMP1,32,40,False
TIPARP,32,71,False
UBE2M,32,33,False
YTHDC1,32,70,False
CDC5L,31,64,False
CEP152,31,61,False
CHD2,31,30,False
CTDSPL2,31,35,False
DIRAS1,31,41,False
EIF3K,31,45,False
EPS15L1,31,44,False
FKBP15,31,56,False
GRB10,31,40,False
ARFIP2,31,43,False
MLST8,31,39,False
PKN3,31,48,False
ATP1B3,31,47,False
PRDM14,31,41,False
PUM2,31,32,False
SEM1,31,110,False
SMARCA4,31,34,False
SPECC1,31,31,False
WARS2,31,33,False
YBX1,31,45,False
ZNF518A,30,66,False
CFLAR,30,40,False
DCTN5,30,72,False
ANKRD27,30,54,False
GMPPB,30,44,False
GRAMD4,30,37,False
HIGD2A,30,47,False
IDI1,30,48,False
KIDINS220,30,42,False
LEF1,30,101,False
LRIF1,30,71,False
MINPP1,30,31,False
NDUFS7,30,34,False
PBX2,30,35,False
BET1,30,118,False
SP3,30,30,False
TMEM192,30,42,False
TRIM28,30,36,False
UBA52,30,94,False
ZBTB11,30,30,False
C1orf52,29,35,False
CDC42,29,34,False
DTWD1,29,46,False
ECSIT,29,40,False
MTHFD2,29,39,False
NUP107,29,42,False
PDXK,29,41,False
ATG5,29,28,False
RAD1,29,48,False
ATXN7L3,29,19,False
SLC2A8,29,92,False
SLC5A3,29,30,False
ZRANB2,28,35,False
COPZ1,28,25,False
EPM2AIP1,28,40,False
ERLEC1,28,28,False
FAM160B2,28,37,False
FAR1,28,40,False
FBXO28,28,42,False
GID8,28,38,False
ABCG1,28,36,False
HSDL2,28,29,False
JMJD6,28,28,False
LAMTOR2,28,38,False
LIN28B,28,27,False
MBTPS1,28,31,False
MRPL49,28,48,False
