gene,mean_R,mean_NR,diff_R_minus_NR,p,padj
LENG8-AS1,0.093162104,0.12547566,-0.032313555,0.16618279,0.37001093945771885
KLHL17,0.10900332,0.15009661,-0.04109329,0.16618279,0.37001093945771885
NGFRAP1,0.34732038,0.2563699,0.09095049,0.16618279,0.37001093945771885
RP11-279F6.3,0.15674372,0.27245486,-0.11571114,0.16618279,0.37001093945771885
MREG,0.106493965,0.13940288,-0.032908916,0.16630536,0.37001093945771885
SPRED2,0.08440035,0.10824919,-0.02384884,0.16630536,0.37001093945771885
ZNF296,0.22582296,0.2989969,-0.07317394,0.16637887,0.37001093945771885
TMEM44-AS1,0.13754794,0.103443995,0.034103945,0.16637887,0.37001093945771885
FANCC,0.12927838,0.19955134,-0.07027297,0.16637887,0.37001093945771885
RN7SL834P,0.22321285,0.30881202,-0.08559917,0.1664156,0.37001093945771885
THAP2,0.27406272,0.33666614,-0.062603414,0.16642791,0.37001093945771885
TRAF3IP3,3.6897051,4.134807,-0.44510198,0.16642791,0.37001093945771885
CERS2,1.2586623,1.4659321,-0.20726979,0.16642791,0.37001093945771885
UBE4A,1.8297914,2.0139182,-0.18412673,0.16642791,0.37001093945771885
LINC00957,0.16714486,0.12510477,0.042040095,0.16642791,0.37001093945771885
TAMM41,0.66684455,0.79533154,-0.12848699,0.16642791,0.37001093945771885
ERO1LB,0.9149013,0.72141767,0.19348365,0.16642791,0.37001093945771885
KIAA2018,0.7095521,0.7913441,-0.081792,0.16642791,0.37001093945771885
AC005329.7,0.12097416,0.1475992,-0.026625045,0.16642791,0.37001093945771885
RCL1,0.39750656,0.4752785,-0.07777193,0.16642791,0.37001093945771885
MT-RNR1,12.249974,12.057037,0.1929369,0.16642791,0.37001093945771885
LRRC37A2,1.6469623,1.7951493,-0.14818704,0.16642791,0.37001093945771885
PPM1B,0.83043957,0.9727707,-0.14233112,0.16642791,0.37001093945771885
TMEM135,0.5863091,0.7343367,-0.1480276,0.16642791,0.37001093945771885
RP11-67A1.2,0.21328092,0.2672628,-0.05398187,0.16642791,0.37001093945771885
HAGHL,0.3236582,0.38492844,-0.061270237,0.16642791,0.37001093945771885
SEC23A,1.1357629,1.2418786,-0.1061157,0.16642791,0.37001093945771885
NBPF14,1.6167516,1.4349083,0.18184328,0.16642791,0.37001093945771885
ZNF93,0.12651974,0.17087756,-0.04435782,0.16642791,0.37001093945771885
SBDSP1,1.2920088,1.165371,0.12663782,0.16642791,0.37001093945771885
CLPTM1L,0.5072627,0.60318846,-0.09592575,0.16642791,0.37001093945771885
LYPLA2P1,0.08957952,0.12028348,-0.030703954,0.16642791,0.37001093945771885
CYFIP1,0.13187088,0.19760151,-0.06573063,0.16642791,0.37001093945771885
SLC25A51,0.2496603,0.31299904,-0.06333874,0.16642791,0.37001093945771885
YBX3,0.5211801,0.64019984,-0.11901975,0.16642791,0.37001093945771885
GAB3,0.9350557,1.070654,-0.13559836,0.16642791,0.37001093945771885
APH1A,0.9067002,1.1193366,-0.21263641,0.16642791,0.37001093945771885
RP11-4K3__A.5,0.12588704,0.15676634,-0.030879304,0.16642791,0.37001093945771885
HIST1H3A,0.32044756,0.40978056,-0.089333,0.16642791,0.37001093945771885
PIM1,2.4110434,2.9732895,-0.5622461,0.16642791,0.37001093945771885
SON,7.0544376,7.252853,-0.19841528,0.16642791,0.37001093945771885
ANKRD13C,1.2832315,1.4611958,-0.17796433,0.16642791,0.37001093945771885
CD8BP,0.764617,1.0255992,-0.26098222,0.16642791,0.37001093945771885
CNOT10,0.9621876,1.0893312,-0.12714356,0.16642791,0.37001093945771885
CTD-3126B10.1,0.14175591,0.171926,-0.030170098,0.16642791,0.37001093945771885
WIPF2,0.8722579,0.9545673,-0.082309425,0.16642791,0.37001093945771885
CARM1,0.15199378,0.19064969,-0.038655907,0.16642791,0.37001093945771885
DNAJC10,0.82582253,0.98933595,-0.16351342,0.16642791,0.37001093945771885
PSMD12,1.4572269,1.6747328,-0.21750593,0.16642791,0.37001093945771885
ACTR5,0.36936486,0.45089915,-0.081534296,0.16642791,0.37001093945771885
MRPS33,0.59666675,0.75018775,-0.153521,0.16642791,0.37001093945771885
BTF3L4,1.1193315,1.2987775,-0.17944598,0.16642791,0.37001093945771885
TOR1AIP1,1.484599,1.7375458,-0.25294685,0.16642791,0.37001093945771885
RBMXL1,0.49626896,0.5680607,-0.07179174,0.16642791,0.37001093945771885
SLC35E3,0.23213795,0.31234676,-0.08020881,0.16642791,0.37001093945771885
MPHOSPH9,1.4755265,1.7451193,-0.26959288,0.16642791,0.37001093945771885
TAGLN2P1,0.45386285,0.5654837,-0.11162084,0.16642791,0.37001093945771885
NFKB2,0.5044811,0.50016457,0.004316509,0.16642791,0.37001093945771885
TAF5L,0.09105609,0.12259362,-0.031537525,0.16642791,0.37001093945771885
TRIM13,1.2460437,1.4630895,-0.21704578,0.16642791,0.37001093945771885
SCO1,0.41369352,0.48613378,-0.07244027,0.16642791,0.37001093945771885
RP11-1136G11.6,0.3607201,0.38339397,-0.022673875,0.16642791,0.37001093945771885
PIP5K1C,0.20325568,0.24996807,-0.046712384,0.16642791,0.37001093945771885
PGS1,0.8971185,1.0571456,-0.16002709,0.16642791,0.37001093945771885
CAMSAP1,0.24493983,0.2907825,-0.045842677,0.16642791,0.37001093945771885
HDHD1,0.28403676,0.36525258,-0.08121583,0.16642791,0.37001093945771885
TMEM8A,0.2904448,0.37684757,-0.086402774,0.16642791,0.37001093945771885
XPO1,1.3986982,1.5829598,-0.18426156,0.16642791,0.37001093945771885
PCGF1,0.33881733,0.40069535,-0.061878026,0.16642791,0.37001093945771885
RNF149,3.9796164,4.2207184,-0.24110198,0.16642791,0.37001093945771885
ZMIZ1,0.3843504,0.48923513,-0.10488474,0.16642791,0.37001093945771885
GIT1,0.5982933,0.65775454,-0.059461236,0.16642791,0.37001093945771885
OSGIN2,0.13629705,0.17168675,-0.035389706,0.16642791,0.37001093945771885
PLEKHA1,0.6200772,0.52740544,0.09267175,0.16642791,0.37001093945771885
PPCDC,0.2768123,0.35333502,-0.07652274,0.16642791,0.37001093945771885
ACCS,0.32183447,0.23216683,0.08966765,0.16642791,0.37001093945771885
DHX37,0.24494155,0.2850622,-0.040120646,0.16642791,0.37001093945771885
WDR53,0.21536234,0.27582094,-0.0604586,0.16642791,0.37001093945771885
ANKRD39,0.8336002,0.9526583,-0.11905807,0.16642791,0.37001093945771885
NREP,0.11342513,0.06963071,0.043794416,0.1678029,0.3730073231719918
RP11-316P17.2,0.08692355,0.1454566,-0.05853305,0.1688066,0.3751775265064086
C10orf35,0.14896098,0.18795905,-0.038998067,0.16941246,0.3764629776419389
EID3,0.17744437,0.22998735,-0.052542984,0.16972125,0.3770879471474183
KLHL25,0.25914705,0.18759057,0.07155648,0.16983229,0.37721225243705325
ZNF443,0.109889805,0.07775864,0.032131165,0.16983229,0.37721225243705325
LGMN,0.19069691,0.10292406,0.08777285,0.17261711,0.37898198716492365
SRD5A3,0.15967204,0.15988119,-0.0002091527,0.17287852,0.37898198716492365
APOM,0.054873586,0.10189627,-0.047022685,0.17306513,0.37898198716492365
SNORD3D,0.15580949,0.23893033,-0.08312084,0.17326407,0.37898198716492365
SLC2A11,0.17407405,0.14138025,0.032693803,0.17326407,0.37898198716492365
GLCE,0.14442997,0.1261047,0.01832527,0.17326407,0.37898198716492365
CEACAM1,0.16422908,0.25406182,-0.08983274,0.17326407,0.37898198716492365
FDPSP7,0.13578211,0.18625638,-0.05047427,0.17326407,0.37898198716492365
CHPT1,0.19101486,0.14247656,0.048538297,0.17330134,0.37898198716492365
UBALD1,0.10728498,0.14123605,-0.033951074,0.17330134,0.37898198716492365
TRIM41,0.2869217,0.34893593,-0.062014222,0.17331375,0.37898198716492365
RPS27A,9.863923,9.801127,0.06279564,0.17331375,0.37898198716492365
TECRP1,0.60531443,0.72078395,-0.115469515,0.17331375,0.37898198716492365
HBS1L,1.6233389,1.8818423,-0.25850332,0.17331375,0.37898198716492365
BRPF1,0.2079539,0.2596344,-0.051680505,0.17331375,0.37898198716492365
VPS4A,1.1979591,1.3283937,-0.13043463,0.17331375,0.37898198716492365
OCIAD2,2.2258468,2.5215654,-0.29571867,0.17331375,0.37898198716492365
RTTN,0.45932585,0.54541284,-0.08608699,0.17331375,0.37898198716492365
ARAP1-AS1,0.7896044,0.9216016,-0.13199717,0.17331375,0.37898198716492365
RP1-68D18.4,0.18885353,0.15097469,0.03787884,0.17331375,0.37898198716492365
HSP90AB2P,0.4812308,0.5242293,-0.042998493,0.17331375,0.37898198716492365
DUSP3,0.14249225,0.19689491,-0.054402664,0.17331375,0.37898198716492365
B3GAT3,1.2153835,1.4144714,-0.19908786,0.17331375,0.37898198716492365
SETD1B,0.6333763,0.52464,0.10873628,0.17331375,0.37898198716492365
WBP4,0.46024886,0.5390176,-0.07876876,0.17331375,0.37898198716492365
CHRNE,0.06361222,0.10121252,-0.037600294,0.17331375,0.37898198716492365
RELB,0.9208028,1.0161557,-0.09535295,0.17331375,0.37898198716492365
KIN,0.6190028,0.7303731,-0.111370265,0.17331375,0.37898198716492365
CHIC1,0.21958433,0.25260797,-0.03302364,0.17331375,0.37898198716492365
PPP1R9B,0.16479126,0.19379605,-0.029004797,0.17331375,0.37898198716492365
UHRF1BP1,0.22076333,0.27637357,-0.05561024,0.17331375,0.37898198716492365
TXNRD1,0.819126,0.9820748,-0.16294879,0.17331375,0.37898198716492365
HIST1H2AC,0.4489551,0.5924646,-0.14350954,0.17331375,0.37898198716492365
EHBP1,0.3148505,0.27091438,0.043936133,0.17331375,0.37898198716492365
MIOS,0.40205193,0.46220794,-0.060156018,0.17331375,0.37898198716492365
CRBN,1.3643227,1.4340684,-0.06974578,0.17331375,0.37898198716492365
ASCC1,0.9104713,1.1608443,-0.250373,0.17331375,0.37898198716492365
USP4,1.7456838,1.9246669,-0.17898309,0.17331375,0.37898198716492365
CCDC152,0.19332759,0.24600081,-0.05267322,0.17331375,0.37898198716492365
EAF1-AS1,0.15021858,0.17279194,-0.022573367,0.17331375,0.37898198716492365
CYB561A3,0.7780276,1.0009725,-0.22294492,0.17331375,0.37898198716492365
RPL29,8.262276,8.70772,-0.4454441,0.17331375,0.37898198716492365
TMEM19,0.39744586,0.50224286,-0.104797006,0.17331375,0.37898198716492365
C11orf54,0.43414336,0.50511384,-0.070970476,0.17331375,0.37898198716492365
BRMS1L,0.27822363,0.22170721,0.056516424,0.17331375,0.37898198716492365
C21orf2,0.48196226,0.40290502,0.07905725,0.17331375,0.37898198716492365
BET1L,1.1931095,1.2900219,-0.096912384,0.17331375,0.37898198716492365
EDC3,0.6077504,0.72052664,-0.11277622,0.17331375,0.37898198716492365
PREX1,2.247164,2.5437644,-0.29660034,0.17331375,0.37898198716492365
SYS1,1.0208597,1.1650147,-0.14415503,0.17331375,0.37898198716492365
ELMO1-AS1,0.24900372,0.18964805,0.059355676,0.17331375,0.37898198716492365
BTG2,4.518068,3.9918091,0.5262587,0.17331375,0.37898198716492365
STRN,0.15625253,0.19096589,-0.034713358,0.17331375,0.37898198716492365
ACVR2A,0.26400208,0.21045533,0.053546757,0.17331375,0.37898198716492365
NME7,0.7601698,0.90933114,-0.14916134,0.17331375,0.37898198716492365
BCL10,1.1631534,1.3311143,-0.16796088,0.17331375,0.37898198716492365
CTC-260F20.3,0.12333971,0.13968068,-0.016340971,0.17331375,0.37898198716492365
ASXL1,1.185941,1.3150234,-0.12908244,0.17331375,0.37898198716492365
CKLF,2.343289,2.906346,-0.5630572,0.17331375,0.37898198716492365
ZNF177,0.118387446,0.097061165,0.021326281,0.17331375,0.37898198716492365
ORMDL1,3.032972,3.234164,-0.2011919,0.17331375,0.37898198716492365
RCBTB1,0.42854434,0.5391889,-0.11064458,0.17331375,0.37898198716492365
KLHL36,0.7054484,0.6305746,0.074873805,0.17331375,0.37898198716492365
RGP1,0.2568096,0.328532,-0.07172242,0.17331375,0.37898198716492365
AC007246.3,0.18903494,0.3001184,-0.11108345,0.17331375,0.37898198716492365
RP11-844P9.3,0.12816864,0.16778843,-0.03961979,0.17331375,0.37898198716492365
RPS19,10.63266,10.829089,-0.19642925,0.17331375,0.37898198716492365
NSD1,1.5291361,1.767394,-0.23825788,0.17331375,0.37898198716492365
C19orf44,0.11434568,0.15093395,-0.036588274,0.17331375,0.37898198716492365
OTUD5,1.0600369,1.1920135,-0.1319766,0.17331375,0.37898198716492365
C11orf49,0.7095151,0.81657636,-0.10706127,0.17331375,0.37898198716492365
ID3,1.0098262,1.3064293,-0.29660308,0.17331375,0.37898198716492365
RP11-166O4.1,0.5172101,0.4473546,0.06985551,0.17331375,0.37898198716492365
RBBP5,1.0470451,1.1771985,-0.13015342,0.17331375,0.37898198716492365
CD3E,5.7917557,6.0799766,-0.28822088,0.17331375,0.37898198716492365
TTC32,0.4524647,0.53864646,-0.08618176,0.17331375,0.37898198716492365
ABCB1,0.818102,0.94518673,-0.12708473,0.17331375,0.37898198716492365
ZDHHC6,1.0772302,1.2854521,-0.20822191,0.17331375,0.37898198716492365
RPL32,9.211306,9.0601015,0.15120411,0.17331375,0.37898198716492365
RP11-531F16.3,0.10272689,0.07899627,0.02373062,0.17331375,0.37898198716492365
VPS33B,0.34232283,0.4019449,-0.05962208,0.17331375,0.37898198716492365
MTMR6,0.59861165,0.6297348,-0.031123161,0.17331375,0.37898198716492365
ANKRD44-IT1,0.32025638,0.24824317,0.072013214,0.17331375,0.37898198716492365
ATG2A,0.8429843,1.0045539,-0.1615696,0.17331375,0.37898198716492365
MAK,0.11020317,0.07674824,0.033454932,0.17331375,0.37898198716492365
RP11-148K1.12,0.09070294,0.11653758,-0.025834635,0.17331375,0.37898198716492365
CLEC16A,0.8687494,1.0072184,-0.13846898,0.17331375,0.37898198716492365
AUTS2,0.58100617,0.44191772,0.13908845,0.17331375,0.37898198716492365
PPRC1,0.47057366,0.5637417,-0.09316802,0.17331375,0.37898198716492365
NAP1L1,5.153437,5.523602,-0.37016487,0.17331375,0.37898198716492365
CTC-518P12.6,0.21643393,0.27510676,-0.05867283,0.17331375,0.37898198716492365
ALKBH1,0.21401167,0.24862841,-0.03461674,0.17331375,0.37898198716492365
ZNF674,0.17167366,0.20295604,-0.03128238,0.17331375,0.37898198716492365
TNFSF14,0.42801496,0.50992894,-0.08191398,0.17331375,0.37898198716492365
TRIM33,0.9266591,1.0455832,-0.11892414,0.17331375,0.37898198716492365
MAP4K5,0.81404954,0.9025027,-0.08845317,0.17331375,0.37898198716492365
FAM193A,0.6471301,0.72123635,-0.074106276,0.17331375,0.37898198716492365
TMEM200A,0.16054702,0.13365191,0.026895106,0.17578286,0.3843197657261415
RP11-297D21.4,0.12093202,0.16045794,-0.03952592,0.17639728,0.3856015229956895
RP11-52J3.3,0.06741484,0.11594257,-0.048527725,0.17671041,0.3859776203738395
ZBTB39,0.07289347,0.10685674,-0.03396327,0.17671041,0.3859776203738395
GCSH,0.15153113,0.22044332,-0.06891219,0.17671041,0.3859776203738395
SDHCP4,0.1214403,0.15310653,-0.031666227,0.17682302,0.3859776203738395
CXorf21,0.113466114,0.16660072,-0.053134605,0.17682302,0.3859776203738395
ZNF34,0.17003831,0.17906839,-0.009030074,0.17682302,0.3859776203738395
IGFBP7,0.10970546,0.13937065,-0.029665187,0.17682302,0.3859776203738395
FBXL6,0.10504363,0.12993045,-0.024886824,0.17682302,0.3859776203738395
ISOC2,0.21975787,0.26822937,-0.048471496,0.17682302,0.3859776203738395
BARX2,0.09797937,0.10043751,-0.0024581403,0.17822258,0.3870216511935813
G0S2,0.071883224,0.19622746,-0.12434424,0.17832579,0.3870216511935813
SPATA24,0.06836204,0.10310927,-0.034747228,0.17935063,0.3870216511935813
POPDC2,0.08924299,0.118800685,-0.029557697,0.17970425,0.3870216511935813
RPP40,0.07717035,0.11035955,-0.0331892,0.17970425,0.3870216511935813
NET1,0.10713425,0.15259784,-0.04546359,0.17996919,0.3870216511935813
TRAV4,0.2662317,0.20198847,0.06424321,0.18015838,0.3870216511935813
FPGT,0.10537341,0.14093097,-0.035557553,0.18015838,0.3870216511935813
ARSD,0.09401388,0.137365,-0.04335112,0.18015838,0.3870216511935813
AC092431.2,0.09346148,0.10819461,-0.014733128,0.18015838,0.3870216511935813
ZNF613,0.11303059,0.15158169,-0.0385511,0.18036,0.3870216511935813
LIG4,0.12346161,0.15907764,-0.035616033,0.18036,0.3870216511935813
CTD-2545M3.2,0.14944969,0.19532494,-0.04587525,0.18036,0.3870216511935813
CCR2,0.2342667,0.34335715,-0.10909045,0.18036,0.3870216511935813
AC092651.1,0.18948396,0.16366132,0.02582264,0.18036,0.3870216511935813
TBXAS1,0.292761,0.35324538,-0.06048438,0.18039776,0.3870216511935813
RHOQ,0.22934109,0.19405572,0.03528537,0.18039776,0.3870216511935813
RP1-179N16.3,0.11744429,0.14865248,-0.031208187,0.18039776,0.3870216511935813
FXR2,0.18622294,0.23658197,-0.050359026,0.18039776,0.3870216511935813
MYO6,0.32749242,0.25290918,0.07458323,0.18041037,0.3870216511935813
GMFB,0.6707301,0.7901896,-0.11945951,0.18041037,0.3870216511935813
CSGALNACT1,0.50526786,0.43368217,0.071585685,0.18041037,0.3870216511935813
NVL,0.547283,0.6465691,-0.09928608,0.18041037,0.3870216511935813
KRBOX4,0.44712088,0.5297176,-0.08259675,0.18041037,0.3870216511935813
ATP6V1C2,0.14660142,0.17956547,-0.03296405,0.18041037,0.3870216511935813
HDAC2,1.0308007,1.2447467,-0.21394598,0.18041037,0.3870216511935813
NAF1,0.8371283,0.5827335,0.25439477,0.18041037,0.3870216511935813
PRPF4B,1.6674987,1.7905039,-0.12300515,0.18041037,0.3870216511935813
RP11-571M6.8,0.56314355,0.65258926,-0.08944571,0.18041037,0.3870216511935813
DROSHA,1.1098098,1.3301276,-0.22031784,0.18041037,0.3870216511935813
MRPL2,0.46311912,0.5945598,-0.13144067,0.18041037,0.3870216511935813
EMILIN2,0.16317835,0.20681715,-0.043638796,0.18041037,0.3870216511935813
LLfos-48D6.1,0.111088715,0.13892397,-0.027835257,0.18041037,0.3870216511935813
HIST2H4A,0.9127836,1.05528,-0.14249635,0.18041037,0.3870216511935813
CENPL,0.29506028,0.42508826,-0.13002798,0.18041037,0.3870216511935813
ITGB1,2.8537853,3.3298502,-0.47606492,0.18041037,0.3870216511935813
ZMYM6NB,1.199097,1.3735262,-0.17442918,0.18041037,0.3870216511935813
PIAS1,1.8354256,2.0676692,-0.23224354,0.18041037,0.3870216511935813
MRPS35,0.77554977,0.9400202,-0.16447043,0.18041037,0.3870216511935813
DDX24,3.6215374,3.7161715,-0.094634056,0.18041037,0.3870216511935813
SLC16A3,0.7939379,0.93892366,-0.14498574,0.18041037,0.3870216511935813
NHLRC3,0.65319806,0.80743665,-0.15423858,0.18041037,0.3870216511935813
USP19,0.42972335,0.49388754,-0.06416419,0.18041037,0.3870216511935813
COX11,0.6519978,0.7681209,-0.11612308,0.18041037,0.3870216511935813
ERN1,1.7133117,1.6251296,0.08818209,0.18041037,0.3870216511935813
RP1-3J17.3,0.52694374,0.5779684,-0.051024675,0.18041037,0.3870216511935813
METAP1,1.0498269,1.1959515,-0.1461246,0.18041037,0.3870216511935813
RP11-400K9.1,0.14463374,0.107345246,0.037288494,0.18041037,0.3870216511935813
ZNF528,0.3152586,0.26455855,0.05070004,0.18041037,0.3870216511935813
VARS,0.28730902,0.3348827,-0.047573686,0.18041037,0.3870216511935813
HIST1H4H,0.12533104,0.15958317,-0.034252122,0.18041037,0.3870216511935813
EPN2,0.23751388,0.29016227,-0.05264838,0.18041037,0.3870216511935813
ZNF292,2.6928718,2.9369743,-0.24410248,0.18041037,0.3870216511935813
PTPRK,0.16330597,0.12919198,0.03411399,0.18041037,0.3870216511935813
SELO,0.3226984,0.25863755,0.06406087,0.18041037,0.3870216511935813
SLC38A10,1.1492207,1.3248867,-0.17566597,0.18041037,0.3870216511935813
GSE1,0.6517068,0.737017,-0.08531016,0.18041037,0.3870216511935813
AC137932.5,0.12122931,0.15086044,-0.02963113,0.18041037,0.3870216511935813
RSBN1L,1.094287,1.242822,-0.14853501,0.18041037,0.3870216511935813
DHX8,1.3901091,1.5439805,-0.15387142,0.18041037,0.3870216511935813
CTC-503J8.6,0.22751823,0.3223065,-0.09478828,0.18041037,0.3870216511935813
MTFP1,1.2643496,1.4345614,-0.17021179,0.18041037,0.3870216511935813
HDAC4,1.0158765,1.1026024,-0.08672583,0.18041037,0.3870216511935813
CACYBP,2.847578,3.0869758,-0.23939776,0.18041037,0.3870216511935813
PPARA,0.2213875,0.26511475,-0.04372725,0.18041037,0.3870216511935813
DYNC1I2,1.2134129,1.3814899,-0.16807699,0.18041037,0.3870216511935813
MPHOSPH6,0.64365155,0.7831847,-0.13953316,0.18041037,0.3870216511935813
RREB1,0.7967599,0.6777194,0.11904049,0.18041037,0.3870216511935813
TRBV11-2,0.28914663,0.22832958,0.060817048,0.18041037,0.3870216511935813
MMP24,0.11299894,0.080300756,0.032698184,0.18041037,0.3870216511935813
PQLC3,0.98236656,1.1877369,-0.2053703,0.18041037,0.3870216511935813
SERBP1P1,0.15637209,0.20863628,-0.0522642,0.18041037,0.3870216511935813
STRIP1,1.0461171,1.1434716,-0.09735453,0.18041037,0.3870216511935813
BCL3,0.7160186,0.8057651,-0.089746475,0.18041037,0.3870216511935813
RBM23,1.3204775,1.5289305,-0.20845306,0.18041037,0.3870216511935813
ARMC6,0.4754355,0.6154301,-0.13999462,0.18041037,0.3870216511935813
SLC35E4,0.1461691,0.16638078,-0.020211682,0.18041037,0.3870216511935813
RPS3AP26,3.6903782,3.3850906,0.3052876,0.18041037,0.3870216511935813
HNRNPA1P35,0.31843886,0.37470147,-0.056262612,0.18041037,0.3870216511935813
UGGT1,1.0434386,1.1826218,-0.13918328,0.18041037,0.3870216511935813
POLR1A,0.4867469,0.5992841,-0.112537205,0.18041037,0.3870216511935813
ABHD2,0.92462873,1.1135126,-0.1888839,0.18041037,0.3870216511935813
SNAPC4,0.091229334,0.12104813,-0.029818796,0.18041037,0.3870216511935813
LRRC14,0.3542711,0.4265421,-0.07227099,0.18041037,0.3870216511935813
FLI1,1.063618,1.2082561,-0.14463818,0.18041037,0.3870216511935813
SSH1,0.5777255,0.6780186,-0.1002931,0.18041037,0.3870216511935813
PKN2,0.8368442,0.9801094,-0.14326519,0.18041037,0.3870216511935813
MAFK,0.15574984,0.20588465,-0.050134808,0.18041037,0.3870216511935813
ZNF28,0.3064537,0.38976943,-0.08331573,0.18041037,0.3870216511935813
TRBV19,0.56181353,0.4825299,0.079283625,0.18041037,0.3870216511935813
BCORL1,0.24243307,0.19084862,0.051584452,0.18041037,0.3870216511935813
FAM98C,0.21327062,0.2593581,-0.04608749,0.18041037,0.3870216511935813
RRN3P1,1.2184868,1.1386354,0.07985139,0.18041037,0.3870216511935813
MIR3916,0.91742176,1.0408778,-0.12345606,0.18041037,0.3870216511935813
NOP58,4.565263,4.9479136,-0.38265085,0.18041037,0.3870216511935813
ARMCX6,0.5436939,0.6685603,-0.124866426,0.18041037,0.3870216511935813
HARS,1.2128458,1.3949227,-0.18207693,0.18041037,0.3870216511935813
TBL1X,0.2973339,0.3608395,-0.06350559,0.18041037,0.3870216511935813
SUV39H1,0.17735344,0.24802531,-0.07067187,0.18041037,0.3870216511935813
SRSF7,5.9013324,6.282389,-0.3810568,0.18041037,0.3870216511935813
EXOSC10,1.8213495,2.053078,-0.23172843,0.18041037,0.3870216511935813
CICP27,0.29276195,0.25061724,0.042144716,0.18041037,0.3870216511935813
UMPS,0.25957716,0.34057644,-0.080999285,0.18041037,0.3870216511935813
AC016629.8,0.14591177,0.11447908,0.03143269,0.18041037,0.3870216511935813
NOL10,0.48706695,0.5777978,-0.090730816,0.18041037,0.3870216511935813
TCEAL4,0.29164797,0.22123316,0.07041481,0.18041037,0.3870216511935813
RP11-783K16.14,0.16281198,0.19469915,-0.031887174,0.18041037,0.3870216511935813
HSD17B7,0.9033688,1.0715392,-0.16817039,0.18041037,0.3870216511935813
TNRC18,0.45195264,0.37975338,0.072199255,0.18041037,0.3870216511935813
YTHDF3,1.5452902,1.739279,-0.1939888,0.18041037,0.3870216511935813
PAQR6,0.09159111,0.11011188,-0.018520765,0.18297197,0.3924553845390528
HSPB1P1,0.085484944,0.15575357,-0.07026862,0.18359454,0.39372905762800503
DOC2GP,0.086804636,0.12975352,-0.04294888,0.18391182,0.39428596942333693
CBX3P5,0.107706,0.14564155,-0.037935548,0.18391182,0.39428596942333693
ADAM9,0.12241187,0.15680519,-0.034393318,0.18401329,0.3944071117986217
ZEB2-AS1,0.14052008,0.1965675,-0.056047425,0.18402593,0.3944071117986217
SLAMF8,0.14254214,0.26019496,-0.11765282,0.18618616,0.39478699613727014
DKFZP761J1410,0.11078891,0.07165812,0.039130792,0.18700537,0.39478699613727014
LRRN3,0.19289657,0.1274627,0.065433875,0.18700537,0.39478699613727014
AC113189.5,0.081964545,0.11854835,-0.036583804,0.18700537,0.39478699613727014
UBE2Q2P3,0.12924024,0.079242334,0.04999791,0.18727374,0.39478699613727014
RP11-621K7.1,0.16415834,0.1190623,0.045096047,0.18746535,0.39478699613727014
GCSHP5,0.094371155,0.14043352,-0.046062365,0.18746535,0.39478699613727014
ZNF213,0.0866164,0.11185552,-0.025239125,0.18759303,0.39478699613727014
C1orf54,0.10606,0.08054368,0.025516316,0.18759303,0.39478699613727014
C12orf49,0.11376156,0.1414221,-0.027660534,0.18766956,0.39478699613727014
ATP6V0A1,0.11187031,0.14524955,-0.033379234,0.18766956,0.39478699613727014
MYO1E,0.173481,0.3087315,-0.1352505,0.18770783,0.39478699613727014
AC006369.2,0.28033397,0.2243028,0.056031168,0.18770783,0.39478699613727014
CD79A,0.2505405,0.2182871,0.0322534,0.1877206,0.39478699613727014
NOL8,0.94969827,1.1312127,-0.18151444,0.1877206,0.39478699613727014
HIST2H4B,0.8494405,1.0066911,-0.15725058,0.1877206,0.39478699613727014
BAHD1,0.15884142,0.21203998,-0.05319856,0.1877206,0.39478699613727014
TRAF3,0.9836374,1.1106,-0.1269626,0.1877206,0.39478699613727014
NPIPA8,0.2969334,0.22680347,0.070129946,0.1877206,0.39478699613727014
SLC30A9,0.86999273,1.0412525,-0.17125976,0.1877206,0.39478699613727014
MAP3K11,0.59722376,0.6763649,-0.07914114,0.1877206,0.39478699613727014
CCDC97,1.0435851,1.1551305,-0.11154544,0.1877206,0.39478699613727014
THTPA,0.34362733,0.29885772,0.044769615,0.1877206,0.39478699613727014
ARHGEF3,1.9948356,2.256882,-0.26204634,0.1877206,0.39478699613727014
PJA1,0.360693,0.41830415,-0.057611138,0.1877206,0.39478699613727014
SNX19,0.89137167,1.0196719,-0.12830025,0.1877206,0.39478699613727014
TSNARE1,0.3836947,0.29664665,0.087048054,0.1877206,0.39478699613727014
ING5,0.4644313,0.39784983,0.06658146,0.1877206,0.39478699613727014
RSU1,1.5460361,1.821925,-0.27588892,0.1877206,0.39478699613727014
STAT5B,1.5865872,1.7551367,-0.16854954,0.1877206,0.39478699613727014
C19orf70,0.9433421,1.1029421,-0.15960002,0.1877206,0.39478699613727014
GINM1,0.40876454,0.46502143,-0.05625689,0.1877206,0.39478699613727014
AMT,0.409981,0.32713595,0.08284506,0.1877206,0.39478699613727014
RP11-315I20.1,0.2536794,0.19988784,0.053791553,0.1877206,0.39478699613727014
SULT1B1,0.109538235,0.07250629,0.03703194,0.1877206,0.39478699613727014
DHODH,0.1765354,0.26174054,-0.08520514,0.1877206,0.39478699613727014
LTN1,0.6631904,0.7498483,-0.08665788,0.1877206,0.39478699613727014
U3,0.16197214,0.13423043,0.0277417,0.1877206,0.39478699613727014
SUGP2,1.1675245,1.3404324,-0.17290795,0.1877206,0.39478699613727014
