gene,mean_R,mean_NR,diff_R_minus_NR,p,padj
CTD-2314B22.3,0.08015426,0.100897014,-0.020742752,0.04734072,0.11783854701788898
CIDEB,0.3114809,0.4024004,-0.090919495,0.04734072,0.11783854701788898
C2orf43,0.4624045,0.6485776,-0.18617308,0.04734072,0.11783854701788898
WDR48,0.81245536,0.94787306,-0.1354177,0.04734072,0.11783854701788898
GBE1,0.31917337,0.47503898,-0.15586561,0.04734072,0.11783854701788898
SERBP1P1,0.15963526,0.20633066,-0.046695396,0.04734072,0.11783854701788898
KDM4B,0.46499145,0.31344777,0.15154368,0.04734072,0.11783854701788898
SOD2,1.6293383,2.3088477,-0.6795094,0.04734072,0.11783854701788898
SSBP2,0.5655979,0.4387819,0.126816,0.04734072,0.11783854701788898
CERKL,1.7547683,2.1561704,-0.40140212,0.04734072,0.11783854701788898
DNAJC11,0.61446005,0.80718064,-0.19272059,0.04734072,0.11783854701788898
ADAR,2.3235557,2.7349513,-0.41139555,0.04734072,0.11783854701788898
PNRC2,3.097178,3.523819,-0.426641,0.04734072,0.11783854701788898
SMPD3,0.20118408,0.32930937,-0.1281253,0.04734072,0.11783854701788898
PDCL,0.65420866,0.79699177,-0.1427831,0.04734072,0.11783854701788898
TMEM120B,1.4659231,1.651317,-0.18539393,0.04734072,0.11783854701788898
RP11-611O2.5,1.023953,1.3037343,-0.27978134,0.04734072,0.11783854701788898
ITGB1P1,0.91727614,1.1865621,-0.26928592,0.04734072,0.11783854701788898
RP11-353N4.6,2.4742951,2.1653092,0.30898595,0.04734072,0.11783854701788898
CTD-2192J16.20,0.09939392,0.13115741,-0.031763494,0.04734072,0.11783854701788898
IGHV3-48,0.1502292,0.09188572,0.058343478,0.048047114,0.11957645568311133
IGKV3-20,0.33232522,0.1388596,0.19346562,0.048778147,0.12137508071370247
IGLC7,0.24255568,0.091121085,0.1514346,0.04945241,0.12208284287629999
NRP2,0.0592501,0.23315713,-0.17390703,0.049774684,0.12208284287629999
SRXN1,0.06774129,0.12359785,-0.055856563,0.049774684,0.12208284287629999
RP11-81H14.2,0.24003226,0.3367077,-0.096675456,0.049793288,0.12208284287629999
EDC4,0.9805739,1.1651673,-0.18459344,0.049799483,0.12208284287629999
LINC00528,0.1083348,0.16697969,-0.058644883,0.049799483,0.12208284287629999
C17orf66,0.19181405,0.26694682,-0.07513277,0.049799483,0.12208284287629999
RP13-488H8.1,0.37865043,0.27456233,0.1040881,0.049799483,0.12208284287629999
FCGBP,0.16386397,0.14351615,0.020347819,0.049799483,0.12208284287629999
BNIP3,0.47620836,0.6960766,-0.21986821,0.049799483,0.12208284287629999
BLOC1S5,0.4540271,0.5710263,-0.11699924,0.049799483,0.12208284287629999
PPP1R12A,2.84859,3.20721,-0.35862017,0.049799483,0.12208284287629999
ANKLE2,0.7873655,0.90567553,-0.118310034,0.049799483,0.12208284287629999
MT-ND4,10.363427,10.102964,0.26046276,0.049799483,0.12208284287629999
SULT1A3,1.217658,1.3731414,-0.15548337,0.049799483,0.12208284287629999
MNAT1,0.675582,0.8297115,-0.1541295,0.049799483,0.12208284287629999
RBM8B,0.45867017,0.5823216,-0.123651415,0.049799483,0.12208284287629999
CTC-524C5.2,0.2331881,0.18382059,0.049367502,0.049799483,0.12208284287629999
PCNXL2,1.4772872,1.2089255,0.2683617,0.049799483,0.12208284287629999
FAM98C,0.22580893,0.2879066,-0.062097654,0.049799483,0.12208284287629999
C5orf34,0.08690284,0.13249382,-0.04559098,0.049799483,0.12208284287629999
TUBG2,0.30906492,0.43679488,-0.12772995,0.049799483,0.12208284287629999
CTB-118N6.3,0.13653362,0.08921905,0.04731457,0.049799483,0.12208284287629999
RNPS1P1,0.21044457,0.26432258,-0.05387801,0.049799483,0.12208284287629999
SNX8,0.45985138,0.73959327,-0.27974188,0.049799483,0.12208284287629999
FKBP14,0.09986371,0.14847891,-0.048615202,0.049799483,0.12208284287629999
ZNF726,0.10363545,0.1383921,-0.034756653,0.049799483,0.12208284287629999
HELZ,2.4056232,2.7054985,-0.29987526,0.049799483,0.12208284287629999
ZNF259,0.83572084,0.88411725,-0.04839641,0.049799483,0.12208284287629999
CHN2,0.2308321,0.31934336,-0.08851126,0.049799483,0.12208284287629999
SIRT6,0.43538794,0.58067703,-0.1452891,0.049799483,0.12208284287629999
TPD52,1.2570516,0.93815553,0.31889606,0.049799483,0.12208284287629999
DENND1C,1.9209462,2.1964977,-0.27555144,0.049799483,0.12208284287629999
IFIT5,0.32597196,0.51686984,-0.19089788,0.049799483,0.12208284287629999
GPALPP1,0.45680314,0.5930555,-0.13625234,0.049799483,0.12208284287629999
METTL6,0.25598106,0.37174115,-0.11576009,0.049799483,0.12208284287629999
TMEM69,0.3683989,0.5618605,-0.1934616,0.049799483,0.12208284287629999
ZNF222,0.12088121,0.17040096,-0.049519755,0.049799483,0.12208284287629999
CARD8,1.9013454,2.229286,-0.32794058,0.049799483,0.12208284287629999
C7orf55-LUC7L2,1.6988204,1.9483739,-0.24955356,0.049799483,0.12208284287629999
LDOC1L,0.38571513,0.5089701,-0.123254955,0.049799483,0.12208284287629999
RP11-343C2.9,0.2543933,0.3276206,-0.07322729,0.049799483,0.12208284287629999
SLC25A22,0.33215702,0.4478539,-0.11569688,0.049799483,0.12208284287629999
ABL1,0.31047875,0.34004796,-0.029569209,0.049799483,0.12208284287629999
PRPF4B,1.6955235,1.8823297,-0.1868062,0.049799483,0.12208284287629999
ZSCAN32,0.25505581,0.33679512,-0.08173931,0.049799483,0.12208284287629999
KIF21A,0.55295485,0.7041392,-0.15118432,0.049799483,0.12208284287629999
MEX3C,0.37185127,0.45164627,-0.079795,0.049799483,0.12208284287629999
TBL2,0.28265458,0.4532139,-0.17055932,0.049799483,0.12208284287629999
RPS6KC1,0.34098366,0.47424296,-0.1332593,0.049799483,0.12208284287629999
CTD-2192J16.24,0.089301504,0.12058546,-0.031283952,0.049799483,0.12208284287629999
GPR89B,0.93227845,1.0592519,-0.12697345,0.049799483,0.12208284287629999
MIB1,0.19696283,0.22752051,-0.030557677,0.049799483,0.12208284287629999
LTA4H,1.2617979,1.6417187,-0.37992084,0.049799483,0.12208284287629999
PLCB3,0.067972645,0.10315545,-0.035182804,0.049799483,0.12208284287629999
RP11-326C3.11,0.12711076,0.08688713,0.040223636,0.049799483,0.12208284287629999
LINC00094,0.43688336,0.5361947,-0.09931132,0.049799483,0.12208284287629999
FHOD1,0.39288434,0.5277007,-0.13481638,0.049799483,0.12208284287629999
SUCLG2,1.3083429,1.5938925,-0.28554952,0.049799483,0.12208284287629999
STAM2,0.74419224,0.97015953,-0.22596729,0.049799483,0.12208284287629999
KIAA0020,0.76378113,0.9523979,-0.18861675,0.049799483,0.12208284287629999
UBE3D,0.28643665,0.21505998,0.07137667,0.049799483,0.12208284287629999
GOLT1B,0.9415966,1.2005432,-0.25894654,0.049799483,0.12208284287629999
TMCO6,0.3016476,0.40137935,-0.09973174,0.049799483,0.12208284287629999
AF131215.3,0.23314796,0.16469362,0.06845434,0.049799483,0.12208284287629999
MTND2P28,6.803615,6.0347686,0.7688465,0.049799483,0.12208284287629999
C8orf33,0.5189814,0.6864167,-0.16743529,0.049799483,0.12208284287629999
RP11-802E16.3,1.1200389,1.3774723,-0.2574334,0.049799483,0.12208284287629999
DGKD,0.9398492,0.774332,0.16551721,0.049799483,0.12208284287629999
SP1,0.5413838,0.67055434,-0.12917054,0.049799483,0.12208284287629999
CRTAP,1.072195,1.4716846,-0.39948952,0.049799483,0.12208284287629999
STK3,0.18352702,0.30868617,-0.12515914,0.049799483,0.12208284287629999
LRP2BP,0.23155132,0.17038155,0.061169773,0.049799483,0.12208284287629999
FTH1P23,0.67251056,0.92395407,-0.2514435,0.049799483,0.12208284287629999
ZNF826P,0.11345813,0.1648502,-0.05139208,0.049799483,0.12208284287629999
SMG5,0.8781336,1.0340247,-0.15589112,0.049799483,0.12208284287629999
C2orf76,0.19507165,0.27145392,-0.076382264,0.049799483,0.12208284287629999
CLYBL,0.25290003,0.19872154,0.05417849,0.049799483,0.12208284287629999
MTERFD1,0.41847152,0.556688,-0.1382165,0.049799483,0.12208284287629999
ELOVL5,2.9577487,3.3909054,-0.43315673,0.049799483,0.12208284287629999
AC006160.5,0.09501174,0.13815366,-0.043141916,0.049799483,0.12208284287629999
TSC1,0.87909347,0.9995262,-0.120432734,0.049799483,0.12208284287629999
CCDC127,0.21518396,0.28143388,-0.06624992,0.049799483,0.12208284287629999
AC005253.4,0.24406974,0.29020002,-0.046130285,0.049799483,0.12208284287629999
DCAF5,1.1870503,1.3908185,-0.20376813,0.049799483,0.12208284287629999
MIR3916,0.9357548,1.0846782,-0.1489234,0.049799483,0.12208284287629999
H2AFZP1,0.08794311,0.11413646,-0.02619335,0.049799483,0.12208284287629999
KHSRP,0.4818715,0.5883423,-0.10647082,0.049799483,0.12208284287629999
CD33,0.15100746,0.45441723,-0.30340976,0.051062196,0.1251362855393539
NAIF1,0.07424244,0.11479093,-0.04054849,0.051062196,0.1251362855393539
SEMA6B,0.019200996,0.107838534,-0.08863754,0.051835377,0.12656190723059724
RP11-406H21.2,0.16910699,0.11293867,0.056168318,0.05223655,0.12656190723059724
AC020571.3,0.14084463,0.12648506,0.014359564,0.052338872,0.12656190723059724
MIR600HG,0.13047493,0.080441535,0.05003339,0.052358057,0.12656190723059724
UGDH-AS1,0.11547254,0.097720094,0.017752446,0.052364457,0.12656190723059724
ALDH18A1,0.58346206,0.7546425,-0.17118043,0.052364457,0.12656190723059724
ARID3A,0.31206182,0.4197122,-0.10765037,0.052364457,0.12656190723059724
KB-1572G7.2,0.337305,0.29060957,0.04669544,0.052364457,0.12656190723059724
ZDHHC4,0.4483359,0.6492987,-0.20096284,0.052364457,0.12656190723059724
PNMA1,0.5947542,0.6786738,-0.083919585,0.052364457,0.12656190723059724
TRAF1,1.5643684,1.8860028,-0.3216344,0.052364457,0.12656190723059724
ENPP2,0.11220182,0.30755275,-0.19535094,0.052364457,0.12656190723059724
TCF7L2,0.09811755,0.20536962,-0.10725207,0.052364457,0.12656190723059724
WHAMMP2,0.102720656,0.057304475,0.04541618,0.052364457,0.12656190723059724
TNFRSF4,0.71110535,1.0343149,-0.32320952,0.052364457,0.12656190723059724
RELL2,0.29039377,0.37852174,-0.08812797,0.052364457,0.12656190723059724
TTC9C,0.4501067,0.63376266,-0.18365595,0.052364457,0.12656190723059724
STAP1,0.6860705,0.34046763,0.34560287,0.052364457,0.12656190723059724
RP11-386G11.10,3.2181973,3.910576,-0.69237876,0.052364457,0.12656190723059724
AC007283.5,0.29182583,0.3655626,-0.07373676,0.052364457,0.12656190723059724
DUSP6,0.8053578,1.1938251,-0.3884673,0.052364457,0.12656190723059724
PI4K2B,0.42089394,0.5335491,-0.11265513,0.052364457,0.12656190723059724
FAM102B,0.2947339,0.41670322,-0.12196931,0.052364457,0.12656190723059724
HIST1H2BN,0.15536226,0.22644703,-0.07108477,0.052364457,0.12656190723059724
LYRM1,0.657169,0.8752292,-0.2180602,0.052364457,0.12656190723059724
ABCE1,0.9712775,1.2129616,-0.24168408,0.052364457,0.12656190723059724
STX18-AS1,0.21844137,0.16188069,0.05656068,0.052364457,0.12656190723059724
NPRL3,0.36217237,0.45877793,-0.09660557,0.052364457,0.12656190723059724
NUCKS1,1.8420596,2.137122,-0.2950623,0.052364457,0.12656190723059724
ZFPL1,0.37783897,0.5195145,-0.14167553,0.052364457,0.12656190723059724
RNU1-4,0.5281193,0.7234075,-0.19528818,0.052364457,0.12656190723059724
GRPEL1,1.0926628,1.3452319,-0.25256908,0.052364457,0.12656190723059724
GIMAP7,2.7835786,3.5403564,-0.75677776,0.052364457,0.12656190723059724
DHX15,1.9519956,2.2379496,-0.285954,0.052364457,0.12656190723059724
LZTR1,0.48041558,0.6165907,-0.1361751,0.052364457,0.12656190723059724
UBXN8,0.15233068,0.25021335,-0.09788267,0.052364457,0.12656190723059724
TES,1.9647868,2.3913603,-0.42657351,0.052364457,0.12656190723059724
NPIPB4,7.888738,7.543511,0.34522724,0.052364457,0.12656190723059724
DCP1B,0.42289904,0.53182536,-0.108926326,0.052364457,0.12656190723059724
RNU1-2,0.5281193,0.7234075,-0.19528818,0.052364457,0.12656190723059724
RNU1-3,0.53438365,0.7406649,-0.20628124,0.052364457,0.12656190723059724
RNU1-1,0.53438365,0.7406649,-0.20628124,0.052364457,0.12656190723059724
MTCH1,1.395296,1.6179738,-0.22267783,0.052364457,0.12656190723059724
HDHD2,0.89540875,1.1276444,-0.23223567,0.052364457,0.12656190723059724
ZNF227,0.3111217,0.38402638,-0.072904676,0.052364457,0.12656190723059724
ALKBH1,0.23167455,0.28827444,-0.056599885,0.052364457,0.12656190723059724
MPPE1,1.0000896,1.215836,-0.2157464,0.052364457,0.12656190723059724
SPECC1L,0.6368959,0.7615988,-0.12470293,0.052364457,0.12656190723059724
CTD-3131K8.2,0.12604111,0.17681426,-0.050773144,0.052364457,0.12656190723059724
C17orf89,0.7249951,0.9394818,-0.21448672,0.052364457,0.12656190723059724
PDXK,0.54709494,0.6975591,-0.15046418,0.052364457,0.12656190723059724
RAPH1,0.08211783,0.2037794,-0.121661566,0.052364457,0.12656190723059724
RNVU1-18,0.53438365,0.7406649,-0.20628124,0.052364457,0.12656190723059724
RPS12P20,0.20857844,0.3067322,-0.09815377,0.052364457,0.12656190723059724
RNU1-27P,0.5281193,0.7234075,-0.19528818,0.052364457,0.12656190723059724
RNU1-28P,0.53438365,0.7406649,-0.20628124,0.052364457,0.12656190723059724
NAMPTL,1.2802498,1.8085312,-0.52828133,0.052364457,0.12656190723059724
PDK3,0.70749927,0.8935316,-0.18603235,0.052364457,0.12656190723059724
POLA2,0.43150777,0.6057848,-0.17427701,0.052364457,0.12656190723059724
ZMYM1,0.22312601,0.31780636,-0.094680354,0.052364457,0.12656190723059724
NAPG,0.8657748,1.0261494,-0.16037458,0.052364457,0.12656190723059724
SREK1,1.631905,1.8649257,-0.23302078,0.052364457,0.12656190723059724
CAMSAP1,0.24397281,0.32290933,-0.07893652,0.052364457,0.12656190723059724
NADSYN1,1.8217413,2.04983,-0.22808862,0.052364457,0.12656190723059724
PARP11,0.49429494,0.63036263,-0.13606769,0.052364457,0.12656190723059724
UBIAD1,0.6480033,0.79364204,-0.14563876,0.052364457,0.12656190723059724
PNPT1,0.6393496,0.8499001,-0.21055055,0.052364457,0.12656190723059724
MICA,0.36079985,0.49848902,-0.13768917,0.052364457,0.12656190723059724
PPP6R2,1.3301548,1.5541075,-0.22395277,0.052364457,0.12656190723059724
AES,1.9253942,2.1606371,-0.23524296,0.052364457,0.12656190723059724
DDI2,0.653536,0.79591024,-0.14237422,0.052364457,0.12656190723059724
ORAOV1,0.5015149,0.630392,-0.1288771,0.052364457,0.12656190723059724
CD59,0.687099,1.0475705,-0.3604715,0.052364457,0.12656190723059724
SOAT1,1.3258983,1.6797805,-0.3538822,0.052364457,0.12656190723059724
NUTM2A-AS1,1.8656981,2.1684425,-0.3027444,0.052364457,0.12656190723059724
ATXN7L3B,0.9419631,1.1301271,-0.188164,0.052364457,0.12656190723059724
TCEB1P19,0.11100981,0.14911923,-0.03810942,0.052364457,0.12656190723059724
SSH1,0.54907924,0.7076566,-0.15857738,0.052364457,0.12656190723059724
ELK1,0.4179862,0.558855,-0.14086878,0.052364457,0.12656190723059724
PI4KA,1.4919989,1.6922959,-0.200297,0.052364457,0.12656190723059724
C19orf52,0.16528648,0.21971521,-0.054428726,0.052364457,0.12656190723059724
HNRNPA1P15,0.10230485,0.15538432,-0.053079464,0.052364457,0.12656190723059724
NSL1,0.71792364,0.94514805,-0.22722441,0.052364457,0.12656190723059724
LCN10,0.118076816,0.048315175,0.06976164,0.053157993,0.12845854052788144
MERTK,0.07409961,0.19780639,-0.12370678,0.05362287,0.12953899678555816
RP11-330A16.1,0.18838905,0.09494195,0.0934471,0.05362287,0.12953899678555816
CD93,0.087310284,0.2664219,-0.17911163,0.053681318,0.12965870294793996
S100B,0.0959711,0.18959601,-0.09362491,0.05466986,0.13089939739561196
PNOC,0.27787146,0.13149317,0.1463783,0.054808233,0.13089939739561196
RP11-413H22.2,0.13767299,0.08931617,0.048356824,0.05501261,0.13089939739561196
PRELID2,0.07476467,0.12385955,-0.049094878,0.05501261,0.13089939739561196
CHCHD4P5,0.10946799,0.07209846,0.037369534,0.055032384,0.13089939739561196
ZNF449,0.08861991,0.13641307,-0.047793157,0.055032384,0.13089939739561196
NUP205,0.68995035,0.83240294,-0.1424526,0.05503898,0.13089939739561196
PTPN6,3.053027,3.97061,-0.917583,0.05503898,0.13089939739561196
MTDH,1.5835689,1.7916428,-0.20807385,0.05503898,0.13089939739561196
RP11-77K12.1,0.10405565,0.1237377,-0.01968205,0.05503898,0.13089939739561196
ARHGEF39,0.30077997,0.40890828,-0.10812831,0.05503898,0.13089939739561196
CTD-2313F11.1,0.5250486,0.7097011,-0.1846525,0.05503898,0.13089939739561196
BBS10,0.08200822,0.13175537,-0.049747147,0.05503898,0.13089939739561196
CLPTM1L,0.5515215,0.7220528,-0.17053133,0.05503898,0.13089939739561196
MAPK1,0.6544731,0.740368,-0.08589488,0.05503898,0.13089939739561196
RP11-446E9.1,0.31433073,0.40705273,-0.092722,0.05503898,0.13089939739561196
CASS4,0.4532018,0.6594864,-0.20628461,0.05503898,0.13089939739561196
LRRC23,0.16822645,0.2308795,-0.06265305,0.05503898,0.13089939739561196
IKZF4,0.34199244,0.46535686,-0.12336442,0.05503898,0.13089939739561196
B3GNT2,1.2700882,1.4067577,-0.13666952,0.05503898,0.13089939739561196
MAP4K3,0.20656426,0.2993501,-0.09278585,0.05503898,0.13089939739561196
ITGB8,0.110267274,0.15290166,-0.04263439,0.05503898,0.13089939739561196
PAGR1,0.6126924,0.7929685,-0.1802761,0.05503898,0.13089939739561196
TP53TG1,0.35702968,0.45489672,-0.09786704,0.05503898,0.13089939739561196
ADI1,0.8339879,1.1374185,-0.30343062,0.05503898,0.13089939739561196
THAP1,0.3837017,0.50238496,-0.11868325,0.05503898,0.13089939739561196
LAPTM4A,1.930192,2.4147248,-0.48453283,0.05503898,0.13089939739561196
GCH1,0.6431859,0.7496813,-0.10649538,0.05503898,0.13089939739561196
SLC38A7,0.18570846,0.32582968,-0.14012122,0.05503898,0.13089939739561196
NTPCR,0.6461196,0.8542853,-0.2081657,0.05503898,0.13089939739561196
RNF166,2.7512298,3.3111055,-0.5598757,0.05503898,0.13089939739561196
MUC20,0.16139972,0.10568246,0.05571726,0.05503898,0.13089939739561196
SMIM19,0.7390114,0.989004,-0.24999261,0.05503898,0.13089939739561196
RCBTB2,0.36929867,0.540943,-0.17164436,0.05503898,0.13089939739561196
FLNB,0.43402678,0.5691923,-0.13516551,0.05503898,0.13089939739561196
LINC00944,0.35234606,0.24614209,0.10620397,0.05503898,0.13089939739561196
CTD-2033A16.2,0.27770594,0.324629,-0.04692307,0.05503898,0.13089939739561196
DIS3L,0.49244577,0.61799735,-0.12555158,0.05503898,0.13089939739561196
FYB,4.8335676,5.5527472,-0.71917963,0.05503898,0.13089939739561196
AC007560.1,0.12453939,0.16188191,-0.03734252,0.05503898,0.13089939739561196
DNM2,2.001951,2.2644393,-0.26248837,0.05503898,0.13089939739561196
FTH1P12,0.3420055,0.49117455,-0.14916906,0.05503898,0.13089939739561196
CTC-260F20.3,0.121173464,0.13637635,-0.015202887,0.05503898,0.13089939739561196
GAPVD1,1.0598553,1.2621008,-0.20224547,0.05503898,0.13089939739561196
MAP7D1,0.4446529,0.58086354,-0.13621065,0.05503898,0.13089939739561196
PLXNC1,0.34913513,0.4383757,-0.08924058,0.05503898,0.13089939739561196
LRRC37A,0.8046094,0.92486954,-0.12026012,0.05503898,0.13089939739561196
HIC2,0.12452016,0.08561603,0.03890413,0.05503898,0.13089939739561196
BRF2,0.21393266,0.27843785,-0.06450519,0.05503898,0.13089939739561196
U91328.20,0.35853866,0.4532213,-0.094682634,0.05503898,0.13089939739561196
ELP3,0.6337366,0.8404671,-0.20673048,0.05503898,0.13089939739561196
SERTAD3,0.5025591,0.64058566,-0.13802654,0.05503898,0.13089939739561196
NCOA6,0.9307753,1.1366428,-0.20586753,0.05503898,0.13089939739561196
C11orf49,0.72234976,0.86679465,-0.14444488,0.05503898,0.13089939739561196
BIVM,0.21456945,0.31139562,-0.096826166,0.05503898,0.13089939739561196
MAPK9,0.26955256,0.3432928,-0.073740244,0.05503898,0.13089939739561196
EML3,0.9097771,1.0671405,-0.15736336,0.05503898,0.13089939739561196
CTC-451P13.1,1.4636467,1.1937854,0.26986122,0.05503898,0.13089939739561196
LINC00665,0.23379584,0.18752052,0.046275318,0.05503898,0.13089939739561196
SPDYE2B,0.4275229,0.36238313,0.06513977,0.05503898,0.13089939739561196
SLC12A7,0.2549085,0.38905638,-0.13414788,0.05503898,0.13089939739561196
ANAPC10P1,0.092165716,0.117837586,-0.02567187,0.05503898,0.13089939739561196
MTO1,0.7445702,0.9009546,-0.15638441,0.05503898,0.13089939739561196
CTU2,0.3290779,0.4057884,-0.07671049,0.05503898,0.13089939739561196
CCDC28B,0.33523548,0.44712886,-0.111893386,0.05503898,0.13089939739561196
GIGYF2,1.3283498,1.5758848,-0.24753499,0.05503898,0.13089939739561196
SLA,4.174215,5.016688,-0.84247303,0.05503898,0.13089939739561196
THOC2,1.9228599,2.1116436,-0.18878365,0.05503898,0.13089939739561196
GGA1,1.2986617,1.573094,-0.2744323,0.05503898,0.13089939739561196
CSK,2.167601,2.6948009,-0.52719975,0.05503898,0.13089939739561196
MAPKAPK5-AS1,0.5642382,0.7238901,-0.15965194,0.05503898,0.13089939739561196
UMPS,0.29900882,0.43992862,-0.1409198,0.05503898,0.13089939739561196
NCBP2-AS2,0.87019295,1.1418124,-0.2716195,0.05503898,0.13089939739561196
RP13-383K5.4,0.07849347,0.114167705,-0.035674237,0.05503898,0.13089939739561196
LDOC1,0.27420077,0.19752708,0.07667369,0.05503898,0.13089939739561196
ZSCAN9,0.14462256,0.21223493,-0.067612365,0.05503898,0.13089939739561196
TSPAN2,0.21068668,0.37429026,-0.16360357,0.05503898,0.13089939739561196
LONP1,0.58706015,0.7048603,-0.117800176,0.05503898,0.13089939739561196
SYMPK,1.1602756,1.4034648,-0.24318922,0.05503898,0.13089939739561196
VPS45,0.7438442,0.92138094,-0.17753673,0.05503898,0.13089939739561196
NHLRC3,0.7182665,0.9566471,-0.23838061,0.05503898,0.13089939739561196
TRIB3,0.18839571,0.28466386,-0.09626815,0.05503898,0.13089939739561196
ANKS1B,0.20728078,0.25905183,-0.051771045,0.05503898,0.13089939739561196
KNTC1,0.70549566,0.9142367,-0.20874107,0.05503898,0.13089939739561196
CXXC1,1.2893667,1.534214,-0.2448473,0.05503898,0.13089939739561196
NMD3,0.72245497,0.8865574,-0.16410244,0.05503898,0.13089939739561196
RGPD5,4.164947,3.5301692,0.6347778,0.05503898,0.13089939739561196
CPNE5,0.35656968,0.1810424,0.17552727,0.05503898,0.13089939739561196
MSH2,0.5206246,0.6321901,-0.11156553,0.05503898,0.13089939739561196
HSPA9,3.8487105,4.248727,-0.4000163,0.05503898,0.13089939739561196
SEC22C,0.70206887,0.8396496,-0.13758075,0.05503898,0.13089939739561196
MAP7D3,0.32365,0.40778506,-0.084135056,0.05503898,0.13089939739561196
FAM104B,0.191117,0.27918333,-0.088066325,0.05503898,0.13089939739561196
LGALS8,1.5138465,1.8621441,-0.3482976,0.05503898,0.13089939739561196
IGKV3D-11,0.1106701,0.05747719,0.053192906,0.056334388,0.13395527892146358
CDC42EP4,0.06380271,0.12371223,-0.059909515,0.056351446,0.13395527892146358
LINC00925,0.081496716,0.13473627,-0.053239554,0.056351446,0.13395527892146358
CREB5,0.11650736,0.26958606,-0.1530787,0.05641168,0.13407660259239382
PDLIM4,0.051266693,0.21307133,-0.16180465,0.057011914,0.13548112258120776
SDC3,0.02479618,0.1155662,-0.09077002,0.057446107,0.13584459741046706
DOCK4,0.07038577,0.24383385,-0.17344809,0.057446107,0.13584459741046706
IGHV4-4,0.3132951,0.10427092,0.20902418,0.05769057,0.13584459741046706
RP11-750H9.5,0.09781265,0.28157753,-0.18376487,0.057799254,0.13584459741046706
ABCA2,1.1041256,1.3168464,-0.21272075,0.057826433,0.13584459741046706
KANSL1-AS1,0.34000838,0.58239657,-0.24238819,0.057826433,0.13584459741046706
ZNF684,0.111173995,0.1683989,-0.057224907,0.057826433,0.13584459741046706
BRD3,1.1626781,1.3489667,-0.1862886,0.057826433,0.13584459741046706
EEA1,0.5690579,0.7471659,-0.17810804,0.057826433,0.13584459741046706
FBXL6,0.10968889,0.14821479,-0.038525894,0.057826433,0.13584459741046706
EEF1A1,12.504132,12.311057,0.19307518,0.057826433,0.13584459741046706
RSBN1L,1.0632246,1.231963,-0.16873848,0.057826433,0.13584459741046706
XXbac-BPG252P9.9,0.40496445,0.5084304,-0.103465974,0.057826433,0.13584459741046706
PTRH2,0.39152396,0.5513921,-0.15986812,0.057826433,0.13584459741046706
ARHGAP17,1.6728898,1.8860445,-0.21315467,0.057826433,0.13584459741046706
PPARA,0.21842794,0.29095155,-0.07252361,0.057826433,0.13584459741046706
AP1B1,1.3723601,1.7645031,-0.392143,0.057826433,0.13584459741046706
EML2,0.59613645,0.7373631,-0.14122665,0.057826433,0.13584459741046706
ZNF593,0.3235028,0.4493924,-0.1258896,0.057826433,0.13584459741046706
ATF6,0.83512765,1.0147064,-0.17957872,0.057826433,0.13584459741046706
ARRB1,0.19521491,0.37707257,-0.18185766,0.057826433,0.13584459741046706
OTUD7B,0.30319387,0.38644812,-0.08325425,0.057826433,0.13584459741046706
RSC1A1,0.3678428,0.4601944,-0.092351615,0.057826433,0.13584459741046706
KB-431C1.4,0.14791784,0.11223874,0.035679094,0.057826433,0.13584459741046706
RAB30-AS1,0.32907292,0.45589745,-0.12682453,0.057826433,0.13584459741046706
PREB,0.9582799,1.211357,-0.2530771,0.057826433,0.13584459741046706
PGP,0.105835065,0.14245014,-0.036615074,0.057826433,0.13584459741046706
AP001062.7,0.13508016,0.10906738,0.026012778,0.057826433,0.13584459741046706
HIST1H1E,0.9009238,1.3313129,-0.4303891,0.057826433,0.13584459741046706
RASSF1,1.9391655,2.3310559,-0.3918904,0.057826433,0.13584459741046706
HACL1,0.6813958,0.81467235,-0.13327652,0.057826433,0.13584459741046706
SLC9A1,0.31935006,0.3947447,-0.07539463,0.057826433,0.13584459741046706
HPCAL1,0.83558476,1.0718203,-0.2362355,0.057826433,0.13584459741046706
NCOA2,1.3946955,1.55159,-0.15689445,0.057826433,0.13584459741046706
USP22,1.7426523,1.9604726,-0.21782029,0.057826433,0.13584459741046706
CSPG4P12,0.11381779,0.08198712,0.03183067,0.057826433,0.13584459741046706
PI4K2A,0.26231602,0.32810706,-0.06579104,0.057826433,0.13584459741046706
CACYBPP2,0.81615263,1.0034288,-0.18727618,0.057826433,0.13584459741046706
GFM2,0.56417847,0.66199493,-0.09781647,0.057826433,0.13584459741046706
ZSCAN21,0.13464452,0.19179356,-0.057149038,0.057826433,0.13584459741046706
POU2F2,1.0420618,0.83396596,0.20809585,0.057826433,0.13584459741046706
JRKL,0.1499716,0.19369608,-0.043724477,0.057826433,0.13584459741046706
RNASE6,0.50247467,0.9154437,-0.41296905,0.057826433,0.13584459741046706
VEZT,1.1394298,1.3145716,-0.17514181,0.057826433,0.13584459741046706
ALG14,0.13707936,0.21515961,-0.07808025,0.057826433,0.13584459741046706
PAIP1P1,0.27475706,0.3473719,-0.07261485,0.057826433,0.13584459741046706
PCED1B-AS1,3.8246975,4.307827,-0.4831295,0.057826433,0.13584459741046706
TMTC3,0.46846727,0.55080557,-0.0823383,0.057826433,0.13584459741046706
